,Show,Season,Air_Date,Week_Number,Episode_Number,Episode_Type,Network_TV_Spend,Cable_TV_Spend,Digital_Spend,Impressions,True_Viewership,Revenue,Holiday,LeadIn_Bonus
192,Show4,4,2023-12-02,13,8,Regular,13834.99372686436,11529.161439053632,4611.664575621454,59951640,90498.88542529351,62827.48428571429,0,0
193,Show2,3,2022-11-30,13,8,Regular,12707.14838459469,5082.8593538378755,15248.578061513628,55064310,79321.90690694237,54757.22571428572,0,0
194,Show1,2,2021-12-01,13,8,Regular,18070.075298947188,6023.358432982394,15058.396082455989,69268622,231396.73719171333,,0,0
195,Show2,2,2021-11-21,11,6,Regular,2597.0532081653937,6492.633020413484,7791.159624496179,26836217,45833.48291391814,32131.197142857145,1,0
196,Show5,1,2023-07-19,6,1,Premiere,9589.205096730399,3196.401698910133,7991.004247275333,36758619,86964.82262240148,61779.72714285715,0,0
197,Show1,2,2021-11-13,10,5,Regular,20548.82497891748,6849.608326305827,17124.020815764565,78770496,217554.6726874054,152459.3457142857,0,0
198,Show1,4,2023-10-28,8,3,Regular,25149.415145560684,20957.845954633904,8383.138381853561,108980799,224333.46729274726,160697.76,0,1
199,Show7,2,2025-03-06,8,3,Regular,3213.4844634266665,8033.711158566666,9640.45339028,33206005,48754.93538822301,34404.16857142857,0,0
200,Show2,2,2021-12-18,15,10,Finale,6128.706024873528,15321.76506218382,18386.118074620583,63329962,90047.51190317875,61508.79285714286,0,0
201,Show4,3,2022-09-26,3,0,PreLaunch,3794.015751653678,11382.047254961037,9485.039379134194,41101837,96768.39103447448,68318.41571428571,0,0
202,Show1,5,2024-09-13,2,0,PreLaunch,5256.633716556678,13141.584291391695,15769.901149670035,54318549,139778.29735014908,98478.75,0,0
203,Show1,1,2020-11-05,9,4,Regular,8125.422045003786,24376.26613501136,,88025405,224137.08676890677,156114.50142857144,0,0
204,Show8,2,2025-01-27,3,0,PreLaunch,14247.64833230797,11873.040276923306,4749.216110769323,61739810,151920.82640381219,105679.98857142858,1,0
205,Show1,1,2020-11-11,10,5,Regular,5907.181133476084,17721.54340042825,14767.95283369021,63994463,213068.36898508747,148403.7,0,0
206,Show7,1,2024-04-25,15,10,Finale,6860.738536949611,20582.21561084883,17151.84634237403,74324667,86921.25385694577,60385.397142857146,0,1
207,Show4,1,2020-10-18,6,1,Premiere,3580.7380896501354,8951.845224125338,10742.214268950407,37000960,75490.874289023,52711.532857142854,0,1
208,Show4,3,2022-11-27,12,7,Regular,3772.9127841729814,11318.738352518945,9432.281960432452,40873222,71083.5238632561,49482.537142857145,0,0
209,Show3,2,2021-11-18,11,6,Regular,18610.99325087509,22333.191901050108,7444.397300350037,95536432,242728.63852194085,168041.10142857142,0,0
210,Show1,1,2020-12-11,14,9,Regular,4981.8946683379445,14945.684005013833,12454.736670844859,53970526,196346.613188256,138287.00142857144,0,0
211,Show4,3,2022-09-08,1,0,PreLaunch,5257.310700703891,15771.932102111672,13143.276751759726,56954199,59085.376117497144,41274.62857142858,0,0
212,Show2,5,2024-11-20,12,7,Regular,11230.954944982093,3743.651648327364,9359.12912081841,43051994,60423.04103036223,41791.387142857144,0,0
213,Show4,2,2021-10-05,4,0,PreLaunch,10460.482658202256,3486.8275527340857,8717.068881835214,40098517,80773.41874592124,55481.77857142857,0,0
214,Show2,4,2023-09-27,4,0,PreLaunch,10531.206213237994,4212.482485295198,12637.447455885593,45635226,51732.98883379174,36440.962857142855,0,0
215,Show6,2,2024-06-28,4,0,PreLaunch,20968.046942247023,6989.348980749007,17473.372451872518,80377513,145901.20825761062,102916.22571428571,0,0
216,Show5,2,2024-09-06,14,9,Regular,5775.003114175832,14437.507785439579,17325.009342527497,59675032,103275.46846674565,71211.62571428572,0,0
217,Show7,1,2024-01-14,1,0,PreLaunch,6570.25430291163,19710.762908734887,16425.635757279077,71177755,52151.5908338691,36954.864285714284,0,0
218,Show1,3,2022-09-26,4,0,PreLaunch,18927.657687862637,6309.219229287546,15773.048073218864,72556021,164286.85069531846,113292.36714285714,0,0
219,Show3,2,2021-11-11,10,5,Regular,20356.624732362754,24427.949678835306,8142.649892945103,104497340,259271.03002200465,181578.09,0,0
220,Show4,4,2023-09-13,2,0,PreLaunch,17083.332067377236,14236.110056147696,5694.444022459079,74027772,69028.91230711395,49142.12857142858,0,0
221,Show1,3,2022-12-01,13,8,Regular,17128.02130706493,5709.34043568831,14273.351089220776,65657415,225367.13444980854,158095.98857142855,1,0
222,Show3,1,2020-12-19,15,10,Finale,10943.671868710933,13132.406242453118,4377.468747484373,56177515,196634.27049385366,140942.92428571428,0,0
223,Show4,3,2022-12-19,15,10,Finale,7067.862528601103,21203.587585803314,17669.65632150276,76568510,108211.08622783468,75751.05714285714,0,0
224,Show3,2,2021-09-09,1,0,PreLaunch,9379.565594237156,11255.478713084589,3751.8262376948624,48148436,114841.6361132957,79753.39571428571,0,0
225,Show7,1,2024-02-18,6,1,Premiere,4056.5001482929215,12169.500444878764,10141.250370732305,43945418,56677.64405912767,40585.357142857145,0,0
226,Show2,4,2023-09-24,3,0,PreLaunch,12080.938002193352,4832.375200877342,14497.125602632028,52350731,63496.99686741814,43436.39428571429,0,0
227,Show6,2,2024-09-19,15,10,Finale,15269.362507563284,5089.787502521095,12724.468756302736,58532557,174484.1055304852,123562.20571428571,0,0
228,Show5,1,2023-07-13,6,1,Premiere,9589.205096730399,3196.401698910133,7991.004247275333,36758619,86964.82262240148,61779.72714285715,0,0
229,Show8,2,2025-02-23,7,2,Regular,9589.29329034969,7991.0777419580745,3196.4310967832293,41553604,137124.96094880355,95439.47142857143,0,0
230,Show1,5,2024-11-12,11,6,Regular,6738.1376340653305,16845.344085163328,20214.412902195993,69627422,204338.8964748464,142730.60571428572,0,0
231,Show3,1,2020-10-30,8,3,Regular,22958.5724873402,27550.28698480824,9183.42899493608,117854005,233964.223836628,168946.79,0,0
232,Show5,2,2024-06-07,1,0,PreLaunch,5695.834094777322,14239.585236943307,17087.502284331964,58856952,74030.18246146296,52977.11714285715,0,0
233,Show3,2,2021-12-06,13,8,Regular,12483.608363382229,14980.330036058675,4993.443345352891,64082523,212974.59688428155,145768.55571428573,0,0
234,Show3,2,2021-11-04,9,4,Regular,21013.805945324548,25216.567134389457,8405.52237812982,107870870,253238.00799881318,174167.1242857143,0,0
235,Show3,1,2020-10-03,4,0,PreLaunch,14693.853927188116,17632.62471262574,5877.541570875247,75428450,164444.41096900057,114897.60428571429,0,0
236,Show1,2,2021-10-19,7,2,Regular,21180.753886210114,7060.251295403371,17650.628238508427,81192890,199851.7260331157,140000.02285714287,0,0
237,Show5,1,2023-08-04,9,4,Regular,7667.263056966258,2555.7543523220857,6389.3858808052155,29391175,85025.49604749122,60094.25714285714,0,0
238,Show4,4,2023-11-09,10,5,Regular,7257.9306428980735,6048.275535748396,2419.310214299358,31451033,88585.59769112451,60413.62285714286,0,0
239,Show3,4,2023-09-28,4,0,PreLaunch,16174.735744974849,6469.894297989939,19409.682893969817,70090522,143628.89530009995,102107.66285714286,0,0
240,Show3,3,2022-12-04,13,8,Regular,16964.07047449922,6785.628189799689,20356.884569399066,73510972,206678.53434871387,145025.00714285715,0,0
241,Show8,2,2025-03-20,10,5,Regular,6119.401808540666,5099.501507117222,2039.8006028468888,26517408,130865.38220957085,89749.61714285714,0,0
242,Show4,4,2023-12-11,14,9,Regular,19264.305535949195,,6421.435178649733,83478657,103103.33154387558,69500.88142857143,0,0
243,Show5,2,2024-06-12,1,0,PreLaunch,5695.834094777322,14239.585236943307,17087.502284331964,58856952,74030.18246146296,52977.11714285715,0,0
244,Show7,2,2025-04-20,15,10,Finale,6936.462606372246,17341.156515930616,20809.38781911674,71676780,83617.62341822076,57508.607142857145,0,0
245,Show3,4,2023-10-22,7,2,Regular,22884.85231914573,9153.940927658292,27461.822782974876,99167694,200860.04876761642,139966.4957142857,0,0
246,Show2,1,2020-12-06,13,8,Regular,12141.109367750329,14569.331241300397,4856.443747100131,62324361,82746.38012846532,57653.68,0,0
247,Show8,2,2025-02-21,6,1,Premiere,8533.663776663268,7111.386480552725,2844.55459222109,36979210,158430.46616112784,113637.36285714286,0,0
248,Show4,1,2020-10-20,6,1,Premiere,3580.7380896501354,8951.845224125338,10742.214268950407,37000960,75490.874289023,52711.532857142854,0,1
249,Show4,5,2024-11-23,12,7,Regular,3276.37938245368,8190.948456134201,9829.13814736104,33855920,70866.58052352171,49292.467142857146,0,0
250,Show2,5,2024-09-15,2,0,PreLaunch,17619.71163628552,5873.237212095172,14683.093030237931,67542227,49313.5388668436,33827.80285714286,0,0
251,Show2,5,2024-12-10,15,10,Finale,23561.55581586648,7853.85193862216,19634.629846555403,90319298,96706.51666083548,67994.17857142857,0,0
252,Show7,2,2025-03-17,10,5,Regular,2176.9420703822684,5442.355175955671,6530.826211146806,22495067,33952.042899766864,24022.204285714284,0,0
253,Show3,2,2021-12-05,13,8,Regular,12483.608363382229,14980.330036058675,4993.443345352891,64082523,212974.59688428155,145768.55571428573,0,0
254,Show3,3,2022-11-30,13,8,Regular,16964.07047449922,6785.628189799689,20356.884569399066,73510972,206678.53434871387,145025.00714285715,0,0
255,Show6,2,2024-08-22,11,6,Regular,19141.841894971523,6380.613964990509,15951.53491247627,73377061,196448.9064209224,135346.9942857143,0,0
256,Show4,5,2024-11-09,10,5,Regular,2361.0289671685355,5902.5724179213385,7083.086901505607,24397300,57592.32071697819,40298.898571428566,0,0
257,Show4,3,2022-12-06,13,8,Regular,4387.628333662834,13162.885000988505,10969.070834157086,47532640,83286.80524383883,58442.69857142858,0,0
258,Show4,3,2022-10-28,8,3,Regular,2937.5633248928175,8812.689974678451,7343.9083122320435,31823602,,52445.94,0,0
259,Show4,3,2022-09-09,1,0,PreLaunch,5257.310700703891,15771.932102111672,13143.276751759726,56954199,59085.376117497144,41274.62857142858,0,0
260,Show1,1,2020-12-19,15,10,Finale,4236.150736119325,12708.452208357976,10590.376840298313,45891633,183393.08778629662,130264.63,0,1
261,Show3,1,2020-10-17,6,1,Premiere,20590.570815656254,24708.684978787507,8236.228326262502,105698263,199926.1507171238,139654.41,0,0
262,Show7,1,2024-01-16,1,0,PreLaunch,6570.25430291163,19710.762908734887,16425.635757279077,71177755,52151.5908338691,36954.864285714284,0,0
263,Show1,2,2021-11-10,10,5,Regular,20548.82497891748,6849.608326305827,,78770496,217554.6726874054,152459.3457142857,0,0
264,Show3,1,2020-12-21,15,10,Finale,10943.671868710933,13132.406242453118,4377.468747484373,56177515,196634.27049385366,140942.92428571428,0,0
265,Show5,1,2023-08-02,8,3,Regular,8867.648356648075,2955.8827855493587,7389.7069638733965,33992652,86581.3854772951,62187.95428571429,0,0
266,Show5,1,2023-09-02,13,8,Regular,12980.002583413192,4326.667527804397,10816.668819510991,49756677,85371.40115048506,,1,0
267,Show2,4,2023-10-29,8,3,Regular,6964.236436480224,2785.69457459209,8357.083723776268,30178358,63736.233022698616,45484.81428571429,0,0
268,Show2,2,2021-09-23,3,0,PreLaunch,5087.200775034579,12718.001937586447,15261.602325103739,52567741,75249.58731736883,53444.19142857143,0,0
269,Show1,3,2022-10-05,5,0,PreLaunch,19057.85362712994,6352.617875709979,15881.544689274948,73055106,169887.35658605155,119962.17428571428,0,0
270,Show1,5,2024-09-20,3,0,PreLaunch,5769.758599627452,14424.39649906863,17309.275798882354,59620839,152979.15626087153,106711.90000000001,0,0
271,Show3,4,2023-11-06,9,4,Regular,20328.667601719237,8131.467040687696,24394.401122063085,88090893,204836.60755927634,143675.91285714286,0,0
272,Show2,3,2022-10-27,8,3,Regular,7670.5949509530965,3068.2379803812387,9204.713941143715,33239245,67378.4515541828,46498.12,0,0
273,Show3,1,2020-12-12,14,9,Regular,13293.549544069556,15952.259452883469,5317.419817627822,68240221,195077.52905417184,139751.81857142856,0,0
274,Show4,5,2024-09-22,3,0,PreLaunch,4724.187525341157,11810.468813352894,14172.562576023474,48816605,80261.31939940153,56330.090000000004,0,0
275,Show5,2,2024-09-10,14,9,Regular,5775.003114175832,14437.507785439579,17325.009342527497,59675032,103275.46846674565,71211.62571428572,0,0
276,Show8,2,2025-02-28,7,2,Regular,9589.29329034969,7991.0777419580745,3196.4310967832293,41553604,137124.96094880355,95439.47142857143,0,0
277,Show8,2,2025-04-14,14,9,Regular,17993.45267001096,14994.543891675798,5997.817556670319,77971629,171581.58360977142,119160.22142857143,0,0
278,Show4,4,2023-11-08,10,5,Regular,7257.9306428980735,,2419.310214299358,31451033,88585.59769112451,60413.62285714286,0,0
279,Show6,2,2024-06-07,1,0,PreLaunch,14090.491062109551,4696.830354036518,11742.075885091295,54013549,,65985.39285714286,0,0
280,Show4,1,2020-12-12,14,9,Regular,6730.180825846161,16825.4520646154,20190.542477538485,69545201,100066.8073573635,70021.72142857143,0,0
281,Show3,2,2021-11-24,12,7,Regular,13197.444844963637,15836.933813956364,5278.977937985454,67746884,225776.6366117806,158571.48,0,0
282,Show2,2,2021-09-20,3,0,PreLaunch,5087.200775034579,12718.001937586447,15261.602325103739,52567741,75249.58731736883,53444.19142857143,0,0
283,Show1,3,2022-09-23,3,0,PreLaunch,16321.415592265217,5440.471864088405,13601.179660221014,62565427,135328.97137753342,96229.97285714287,0,0
284,Show7,2,2025-02-05,4,0,PreLaunch,3636.754539465658,9091.886348664146,10910.263618396973,37579798,55145.25802231515,38771.98714285714,0,0
285,Show2,3,2022-12-04,13,8,Regular,12707.14838459469,5082.8593538378755,15248.578061513628,55064310,79321.90690694237,54757.22571428572,0,0
286,Show4,2,2021-11-11,10,5,Regular,7251.261266191787,2417.087088730596,6042.71772182649,27796502,68956.22816901549,48634.61571428571,0,0
287,Show6,2,2024-08-10,10,5,Regular,17359.576770908996,5786.525590302999,14466.313975757499,66545044,199514.78682421072,143762.78857142857,0,0
288,Show1,2,2021-11-23,12,7,Regular,20261.019531115013,6753.673177038336,16884.182942595842,77667241,233590.48815939107,165653.79571428572,0,0
289,Show1,2,2021-10-09,5,0,PreLaunch,23693.833341897676,7897.9444472992245,19744.86111824806,90826361,160835.99293402024,112525.32857142857,0,0
290,Show3,1,2020-10-31,8,3,Regular,22958.5724873402,27550.28698480824,9183.42899493608,117854005,233964.223836628,168946.79,0,0
291,Show4,4,2023-12-17,15,10,Finale,22269.427917918238,18557.856598265196,7423.142639306077,96500854,120773.35704979442,83881.63285714286,0,1
292,Show1,3,2022-12-15,15,10,Finale,12811.080806858634,4270.360268952878,10675.900672382195,49109144,206996.18641579393,149872.30857142856,0,0
293,Show1,3,2022-11-05,9,4,Regular,23705.608485206143,7901.869495068714,19754.673737671787,90871499,231178.68167354687,161384.26,0,1
294,Show1,5,2024-11-03,10,5,Regular,7538.734485683184,18846.83621420796,22616.203457049553,77900255,205956.4103119613,147002.8442857143,0,0
295,Show3,1,2020-11-17,11,6,Regular,15411.010576721563,18493.212692065874,6164.404230688626,79109854,244499.84108036713,170934.04,0,0
296,Show2,2,2021-10-14,6,1,Premiere,2947.936778471218,7369.841946178045,8843.810335413653,30462013,58596.988378029615,41348.32571428572,0,1
297,Show2,4,2023-09-04,1,0,PreLaunch,15782.912348425345,6313.164939370138,18939.494818110416,68392620,41689.218538622845,28931.747142857144,0,0
298,Show4,4,2023-10-23,7,2,Regular,9622.702034391714,8018.918361993096,3207.567344797238,41698375,94157.03505987607,64622.91142857143,0,0
299,Show6,1,2023-07-23,7,2,Regular,22907.451410809525,27488.941692971428,9162.98056432381,117591584,210601.25562827452,146741.31142857144,0,0
300,Show3,5,2024-11-14,11,6,Regular,7923.67326386278,23771.019791588336,19809.183159656946,85839794,207314.36875601386,145107.47285714286,0,1
301,Show7,2,2025-03-24,11,6,Regular,2899.9740399167595,7249.935099791897,8699.922119750277,29966398,33054.48665487355,23264.13,0,0
302,Show1,5,2024-11-28,13,8,Regular,4730.30591764569,11825.764794114224,14190.91775293707,48879828,195494.71268212167,136507.95285714287,1,0
303,Show8,2,2025-03-08,8,3,Regular,9345.658904045376,7788.049086704481,3115.2196346817923,40497855,146113.79515999104,102607.95142857144,0,0
304,Show8,2,2025-03-05,8,3,Regular,9345.658904045376,7788.049086704481,3115.2196346817923,40497855,146113.79515999104,102607.95142857144,0,0
305,Show3,3,2022-11-16,11,6,Regular,16019.540965389777,6407.816386155911,19223.44915846773,69418011,201448.61701459723,142099.34857142856,0,1
306,Show3,4,2023-11-27,12,7,Regular,18587.66952447754,7435.067809791016,22305.20342937305,80546568,205760.89966185347,144427.79142857142,0,0
307,Show3,3,2022-11-10,10,5,Regular,17932.373987620394,7172.949595048158,21518.848785144473,77706954,218698.6559283389,153255.2814285714,0,0
308,Show7,1,2024-02-08,4,0,PreLaunch,4271.709948399077,12815.12984519723,10679.274870997691,46276858,63792.44646823982,44834.97714285715,0,0
309,Show1,2,2021-12-03,13,8,Regular,18070.075298947188,6023.358432982394,15058.396082455989,69268622,231396.73719171333,162779.4785714286,0,0
310,Show2,2,2021-09-09,1,0,PreLaunch,6685.693688709012,16714.23422177253,20057.081066127033,69085501,40518.07724897758,27799.625714285714,0,0
311,Show1,4,2023-12-11,15,10,Finale,13279.822855276738,11066.519046063946,4426.607618425579,57545899,209549.95514443112,147569.10285714286,0,0
312,Show4,2,2021-10-19,6,1,Premiere,10296.239719905861,3432.079906635287,8580.199766588217,39468919,80018.6986366507,55768.852857142854,0,0
313,Show1,5,2024-11-14,11,6,Regular,6738.1376340653305,16845.344085163328,20214.412902195993,69627422,204338.8964748464,142730.60571428572,0,0
314,Show3,2,2021-11-16,11,6,Regular,18610.99325087509,22333.191901050108,7444.397300350037,95536432,242728.63852194085,168041.10142857142,0,0
315,Show3,2,2021-12-17,15,10,Finale,11264.770661691653,,4505.908264676661,57825823,190157.55159603243,134695.3042857143,0,1
316,Show8,2,2025-02-12,5,0,PreLaunch,8866.181357264682,7388.484464387236,2955.3937857548945,38420120,134500.2739152325,93648.73,0,0
317,Show2,5,2024-11-26,13,8,Regular,15312.730595065235,5104.24353168841,12760.608829221028,58698801,70054.77087713494,50541.118571428575,0,0
318,Show3,5,2024-10-08,6,1,Premiere,8537.379081133668,25612.137243401,21343.447702834168,92488273,201995.37918134316,142422.88428571427,0,0
319,Show4,1,2020-12-17,15,10,Finale,5876.474483684137,14691.186209210342,17629.42345105241,60723569,105826.88075115604,74944.23285714285,0,0
320,Show5,2,2024-07-20,7,2,Regular,3145.6777012354773,7864.1942530886945,9437.033103706433,32505337,75216.17069817605,52754.01571428571,0,0
321,Show4,2,2021-11-18,11,6,Regular,7768.1330369923,2589.377678997433,6473.4441974935835,29777843,70536.96352064765,49326.147142857146,0,0
322,Show2,3,2022-11-02,9,4,Regular,7874.6172753038345,3149.8469101215337,9449.540730364602,34123342,54019.04150773139,38321.52428571428,0,0
323,Show2,2,2021-10-01,4,0,PreLaunch,3701.177964833571,9252.944912083925,11103.533894500712,38245506,64182.02711546,46493.30142857142,0,0
